"Month","Tmin","Tmax","CP"
11,-3,28,0
11,-3,29,0
11,-3,30,0
11,-2,-2,0.00533628567271641
11,-2,-1,0.0121810917645255
11,-2,0,0.0367830808743702
11,-2,1,0.123127872514321
11,-2,2,0.344272820469034
11,-2,3,0.564666018513932
11,-2,4,0.615957514516974
11,-2,5,0.6436333811779
11,-2,6,0.650523869794751
11,-2,7,0.696332952903055
11,-2,8,0.660224212711063
11,-2,9,0.689715274525923
11,-2,10,0.722995792259144
11,-2,11,0.717291063136679
11,-2,12,0.662633119855728
11,-2,13,0.624221175988583
11,-2,14,0.616375235195467
11,-2,15,0.618317187898459
11,-2,16,0.633105474873681
11,-2,17,0.630589764331969
11,-2,18,0.590101748723687
11,-2,19,0.550020960291069
11,-2,20,0.515062206438131
11,-2,21,0.475669365324363
11,-2,22,0.407428318675696
11,-2,23,0.47023385670492
11,-2,24,0.0995538897103739
11,-2,25,0
11,-2,26,0
11,-2,27,0
11,-2,28,0
11,-2,29,0
11,-2,30,0
11,-1,-1,0.0256170698766961
11,-1,0,0.0561849849952224
11,-1,1,0.151399906648962
11,-1,2,0.376579765793143
11,-1,3,0.571690462495401
11,-1,4,0.588172703057452
11,-1,5,0.643575447107818
11,-1,6,0.694877070515118
11,-1,7,0.661163078104817
11,-1,8,0.677375810750516
11,-1,9,0.729090913656712
11,-1,10,0.722115755254824
11,-1,11,0.626412584253503
11,-1,12,0.648090861350946
11,-1,13,0.654020482833522
11,-1,14,0.690045214618285
11,-1,15,0.573380594889773
11,-1,16,0.643200504638443
11,-1,17,0.552761492120605
11,-1,18,0.56395500614514
11,-1,19,0.546234380037355
11,-1,20,0.492860036964839
11,-1,21,0.433866161731002
11,-1,22,0.378469810831195
11,-1,23,0.473016396397838
11,-1,24,0.0663535708187123
11,-1,25,0
11,-1,26,0
11,-1,27,0
11,-1,28,0
11,-1,29,0
11,-1,30,0
11,0,0,0.11091045838516
11,0,1,0.215467713297929
11,0,2,0.432962328673009
11,0,3,0.592693771362698
11,0,4,0.626853203175707
11,0,5,0.670847025232976
11,0,6,0.668772418179136
11,0,7,0.674934486825285
11,0,8,0.711577321141377
11,0,9,0.68437706829216
11,0,10,0.66679198544371
11,0,11,0.664664362724831
11,0,12,0.705891225803216
11,0,13,0.735035263296565
11,0,14,0.722682737170945
11,0,15,0.675701178078733
11,0,16,0.602209695106333
11,0,17,0.404788240840216
11,0,18,0.516267910119136
11,0,19,0.476844420072064
11,0,20,0.456150424410642
11,0,21,0.407482256624614
11,0,22,0.327463212512962
11,0,23,0.384437518091889
11,0,24,0.0332638602031163
11,0,25,0
11,0,26,0
11,0,27,0
11,0,28,0
11,0,29,0
11,0,30,0
11,1,1,0.357982809084245
11,1,2,0.535605903718477
11,1,3,0.612372456252184
11,1,4,0.651561004129841
11,1,5,0.658905426796722
11,1,6,0.724306000634518
11,1,7,0.719071359025641
11,1,8,0.718615684044587
11,1,9,0.678958460020855
11,1,10,0.725220427211469
11,1,11,0.728298433294999
11,1,12,0.733115071730332
11,1,13,0.69483340148118
11,1,14,0.653571795592237
11,1,15,0.637490005463277
11,1,16,0.565474882305779
11,1,17,0.485694992920478
11,1,18,0.449174448434304
11,1,19,0.417948855496214
11,1,20,0.380974839238694
11,1,21,0.33054478626725
11,1,22,0.313606518049687
11,1,23,0.415237404658475
11,1,24,0
11,1,25,0
11,1,26,0
11,1,27,0
11,1,28,0
11,1,29,0
11,1,30,0
11,2,2,0.62398976933618
11,2,3,0.631732377107918
11,2,4,0.655168066188377
11,2,5,0.700135105043188
11,2,6,0.759167867084834
11,2,7,0.724638247334183
11,2,8,0.738540618671475
11,2,9,0.724100225543746
11,2,10,0.753019898232025
11,2,11,0.762703106309698
11,2,12,0.684698743890328
11,2,13,0.687472532822934
11,2,14,0.696882158737131
11,2,15,0.642216310088268
11,2,16,0.642581030363404
11,2,17,0.643232037692997
11,2,18,0.579905520687846
11,2,19,0.301078024838829
11,2,20,0.273891704106815
11,2,21,0.446358544647419
11,2,22,0.396705536725809
11,2,23,0.436840725267993
11,2,24,0
11,2,25,0
11,2,26,0
11,2,27,0
11,2,28,0
11,2,29,0
11,2,30,0
11,3,3,0.647651192074801
11,3,4,0.68012443229816
11,3,5,0.688672909978938
11,3,6,0.753460406648269
11,3,7,0.752925376282588
11,3,8,0.743799875108442
11,3,9,0.735875207721565
11,3,10,0.729758542181532
11,3,11,0.715151313335465
11,3,12,0.698879419933065
11,3,13,0.671785324452577
11,3,14,0.645908863334482
11,3,15,0.606359452030039
11,3,16,0.575663410579588
11,3,17,0.521625899082566
11,3,18,0.488518182663622
11,3,19,0.403506688570692
11,3,20,0.263261460598119
11,3,21,0.178249449074021
11,3,22,0.380059274587575
11,3,23,0.301488730149574
11,3,24,0
11,3,25,0
11,3,26,0
11,3,27,0
11,3,28,0
11,3,29,0
11,3,30,0
11,4,4,0.70819207182616
11,4,5,0.769356460748343
11,4,6,0.762430052745529
11,4,7,0.769938697723195
11,4,8,0.751347109204795
11,4,9,0.746157973116945
11,4,10,0.744866997044479
11,4,11,0.743295937925014
11,4,12,0.724574013393287
11,4,13,0.713596067450884
11,4,14,0.691252786836742
11,4,15,0.665734608710558
11,4,16,0.631171353429154
11,4,17,0.587590389884082
11,4,18,0.606455040685848
11,4,19,0.590229761485096
11,4,20,0.53417863131834
11,4,21,0.457796662764223
11,4,22,0.459631913961573
11,4,23,0.100250170760743
11,4,24,0
11,4,25,0
11,4,26,0
11,4,27,0
11,4,28,0
11,4,29,0
11,4,30,0
11,5,5,0.783329587989394
11,5,6,0.794021847164925
11,5,7,0.806743418014896
11,5,8,0.801631260710844
11,5,9,0.802391060602416
11,5,10,0.802010733888425
11,5,11,0.800084404271405
11,5,12,0.79572158863108
11,5,13,0.790320375782935
11,5,14,0.779211888210533
11,5,15,0.735634185241361
11,5,16,0.696454558427903
11,5,17,0.688852230314285
11,5,18,0.631823308152576
11,5,19,0.483628619743604
11,5,20,0.422234213813964
11,5,21,0.369861800748504
11,5,22,0.433965326735342
11,5,23,0
11,5,24,0
11,5,25,0
11,5,26,0
11,5,27,0
11,5,28,0
11,5,29,0
11,5,30,0
11,6,6,0.814418813596499
11,6,7,0.822015278862215
11,6,8,0.829204391978081
11,6,9,0.832097024340414
11,6,10,0.831807062568512
11,6,11,0.79997084878811
11,6,12,0.799502896438128
11,6,13,0.764818626132362
11,6,14,0.738393467843607
11,6,15,0.732119247485157
11,6,16,0.659487367058252
11,6,17,0.666831411792203
11,6,18,0.53450164621686
11,6,19,0.463728429054296
11,6,20,0.454084092764117
11,6,21,0.471478536287323
11,6,22,0.100244999056416
11,6,23,0
11,6,24,0
11,6,25,0
11,6,26,0
11,6,27,0
11,6,28,0
11,6,29,0
11,6,30,0
11,7,7,0.829980754482504
11,7,8,0.837160160757308
11,7,9,0.83880491949149
11,7,10,0.837551931092164
11,7,11,0.8041266575048
11,7,12,0.806610004788151
11,7,13,0.76901766862517
11,7,14,0.740207200723841
11,7,15,0.670801676555783
11,7,16,0.668155733206363
11,7,17,0.635323393487734
11,7,18,0.470929339518449
11,7,19,0.469404185565618
11,7,20,0.464781834376251
11,7,21,0.300706550714533
11,7,22,0
11,7,23,0
11,7,24,0
11,7,25,0
11,7,26,0
11,7,27,0
11,7,28,0
11,7,29,0
11,7,30,0
11,8,8,0.813367733768956
11,8,9,0.809437006411907
11,8,10,0.80840418731732
11,8,11,0.808179801217028
11,8,12,0.772461585323798
11,8,13,0.741174794672364
11,8,14,0.70670089191884
11,8,15,0.674656485412022
11,8,16,0.637577130017963
11,8,17,0.471977852885383
11,8,18,0.472456082455176
11,8,19,0.473019909267598
11,8,20,0.401740342470861
11,8,21,0
11,8,22,0
11,8,23,0
11,8,24,0
11,8,25,0
11,8,26,0
11,8,27,0
11,8,28,0
11,8,29,0
11,8,30,0
11,9,9,0.802752176680838
11,9,10,0.808065138866141
11,9,11,0.773802869181359
11,9,12,0.739544550529728
11,9,13,0.705401677760273
11,9,14,0.673460890926395
11,9,15,0.637124451299406
11,9,16,0.506078939061921
11,9,17,0.471109079730143
11,9,18,0.473308876704279
11,9,19,0.36872795741552
11,9,20,0
11,9,21,0
11,9,22,0
11,9,23,0
11,9,24,0
11,9,25,0
11,9,26,0
11,9,27,0
11,9,28,0
11,9,29,0
11,9,30,0
11,10,10,0.777100933823646
11,10,11,0.739184352631234
11,10,12,0.704287362483305
11,10,13,0.673632607664948
11,10,14,0.603870664481942
11,10,15,0.505051466697505
11,10,16,0.468635701585903
11,10,17,0.47116494153673
11,10,18,0.302206121619726
11,10,19,0
11,10,20,0
11,10,21,0
11,10,22,0
11,10,23,0
11,10,24,0
11,10,25,0
11,10,26,0
11,10,27,0
11,10,28,0
11,10,29,0
11,10,30,0
11,11,11,0.701489009674989
11,11,12,0.669309647969833
11,11,13,0.602577517301745
11,11,14,0.50342188884692
11,11,15,0.46975904028621
11,11,16,0.468005855529743
11,11,17,0.0333384494982598
11,11,18,0
11,11,19,0
11,11,20,0
11,11,21,0
11,11,22,0
11,11,23,0
11,11,24,0
11,11,25,0
11,11,26,0
11,11,27,0
11,11,28,0
11,11,29,0
11,11,30,0
11,12,12,0.600037053733343
11,12,13,0.502016179202624
11,12,14,0.434138313044182
11,12,15,0.300330831653882
11,12,16,0
11,12,17,0
11,12,18,0
11,12,19,0
11,12,20,0
11,12,21,0
11,12,22,0
11,12,23,0
11,12,24,0
11,12,25,0
11,12,26,0
11,12,27,0
11,12,28,0
11,12,29,0
11,12,30,0
11,13,13,0
11,13,14,0
11,13,15,0
11,13,16,0
11,13,17,0
11,13,18,0
11,13,19,0
11,13,20,0
11,13,21,0
11,13,22,0
11,13,23,0
11,13,24,0
11,13,25,0
11,13,26,0
11,13,27,0
11,13,28,0
11,13,29,0
11,13,30,0
11,14,14,0
11,14,15,0
11,14,16,0
11,14,17,0
11,14,18,0
11,14,19,0
11,14,20,0
11,14,21,0
11,14,22,0
11,14,23,0
11,14,24,0
11,14,25,0
11,14,26,0
11,14,27,0
11,14,28,0
11,14,29,0
11,14,30,0
11,15,15,0
11,15,16,0
11,15,17,0
11,15,18,0
11,15,19,0
11,15,20,0
11,15,21,0
11,15,22,0
11,15,23,0
11,15,24,0
11,15,25,0
11,15,26,0
11,15,27,0
11,15,28,0
11,15,29,0
11,15,30,0
11,16,16,0
11,16,17,0
11,16,18,0
11,16,19,0
11,16,20,0
11,16,21,0
11,16,22,0
11,16,23,0
11,16,24,0
11,16,25,0
11,16,26,0
11,16,27,0
11,16,28,0
11,16,29,0
11,16,30,0
11,17,17,0
11,17,18,0
11,17,19,0
11,17,20,0
11,17,21,0
11,17,22,0
11,17,23,0
11,17,24,0
11,17,25,0
11,17,26,0
11,17,27,0
11,17,28,0
11,17,29,0
11,17,30,0
11,18,18,0
11,18,19,0
11,18,20,0
11,18,21,0
11,18,22,0
11,18,23,0
11,18,24,0
11,18,25,0
11,18,26,0
11,18,27,0
11,18,28,0
11,18,29,0
11,18,30,0
11,19,19,0
11,19,20,0
11,19,21,0
11,19,22,0
11,19,23,0
11,19,24,0
11,19,25,0
11,19,26,0
11,19,27,0
11,19,28,0
11,19,29,0
11,19,30,0
11,20,20,0
11,20,21,0
11,20,22,0
11,20,23,0
11,20,24,0
11,20,25,0
11,20,26,0
11,20,27,0
11,20,28,0
11,20,29,0
11,20,30,0
12,-20,-15,8.86824092082139e-14
12,-20,-14,5.2075730315871e-13
12,-20,-13,3.05274902787839e-12
12,-20,-12,1.78164618905245e-11
12,-20,-11,1.03235086754911e-10
12,-20,-10,5.92786702412873e-10
12,-20,-9,3.36869494151012e-09
12,-20,-8,1.8926799124551e-08
12,-20,-7,1.05046990168049e-07
12,-20,-6,5.75528955576423e-07
12,-20,-5,3.11058892404468e-06
12,-20,-4,1.66027863285595e-05
12,-20,-3,8.74883341716586e-05
12,-20,-2,0.000452829057737059
12,-20,-1,0.00229727875862221
12,-20,0,0.0113109626339795
12,-20,1,0.0514379739017709
12,-20,2,0.179926352195743
12,-20,3,0.358714699270561
12,-20,4,0.406320618717325
12,-20,5,0.438586863236644
12,-20,6,0.457724712923452
12,-20,7,0.402353450532438
12,-20,8,0.435487575906087
12,-20,9,0.487183037512244
12,-20,10,0.507397348826719
12,-20,11,0.487161940957773
12,-20,12,0.47459619223616
12,-20,13,0.436721558698686
12,-20,14,0.436694128207175
12,-20,15,0.490332329660416
12,-20,16,0.508721045482318
12,-20,17,0.510504759316917
12,-20,18,0.50463175405789
12,-20,19,0.494583356393449
12,-20,20,0.360437289146505
12,-20,21,0.345126422463422
12,-20,22,0.325737952941342
12,-20,23,0
12,-20,24,0
12,-20,25,0
12,-20,26,0
12,-20,27,0
12,-20,28,0
12,-20,29,0
12,-20,30,0
12,-19,-15,1.03165537249937e-13
12,-19,-14,5.87983904109857e-13
12,-19,-13,3.38858569297194e-12
12,-19,-12,1.9544918005612e-11
12,-19,-11,1.12244918854338e-10
12,-19,-10,6.39928931647808e-10
12,-19,-9,3.61493476109847e-09
12,-19,-8,2.02061203446563e-08
12,-19,-7,1.11640870868116e-07
12,-19,-6,6.09306473094268e-07
12,-19,-5,3.28622297660839e-06
12,-19,-4,1.75120666804253e-05
12,-19,-3,9.18043282755836e-05
12,-19,-2,0.000473102738164407
12,-19,-1,0.00239314374533687
12,-19,0,0.0117494227604978
12,-19,1,0.0532507957701679
12,-19,2,0.185396942906354
12,-19,3,0.368415226654532
12,-19,4,0.417026759113463
12,-19,5,0.449563467613709
12,-19,6,0.456362152076546
12,-19,7,0.428347885948979
12,-19,8,0.454635582704745
12,-19,9,0.500488559831963
12,-19,10,0.518542945032804
12,-19,11,0.494164704832636
12,-19,12,0.441545867038601
12,-19,13,0.503168841329578
12,-19,14,0.472506237525739
12,-19,15,0.510257444851299
12,-19,16,0.521098512881539
12,-19,17,0.519720939177876
12,-19,18,0.512431229264194
12,-19,19,0.501678084068241
12,-19,20,0.460113652940869
12,-19,21,0.34911191818025
12,-19,22,0.0999875269695452
12,-19,23,0
12,-19,24,0
12,-19,25,0
12,-19,26,0
12,-19,27,0
12,-19,28,0
12,-19,29,0
12,-19,30,0
12,-18,-15,1.25835194046849e-13
12,-18,-14,6.81142460129624e-13
12,-18,-13,3.81904741638514e-12
12,-18,-12,2.1655910365934e-11
12,-18,-11,1.22901252909624e-10
12,-18,-10,6.94413397459139e-10
12,-18,-9,3.89452097610672e-09
12,-18,-8,2.16379929699322e-08
12,-18,-7,1.18967127530202e-07
12,-18,-6,6.4722228143344e-07
12,-18,-5,3.48208323746552e-06
12,-18,-4,1.84550735166407e-05
12,-18,-3,9.62825355300285e-05
12,-18,-2,0.000494539196851505
12,-18,-1,0.00249403961869361
12,-18,0,0.0122079097175339
12,-18,1,0.0551330834723734
12,-18,2,0.191039588362461
12,-18,3,0.37843846718301
12,-18,4,0.428050738517228
12,-18,5,0.434003378186941
12,-18,6,0.475461720569948
12,-18,7,0.453495553783524
12,-18,8,0.473011949167049
12,-18,9,0.513635315877731
12,-18,10,0.529857814700025
12,-18,11,0.487059800282656
12,-18,12,0.429392921780964
12,-18,13,0.469053585322028
12,-18,14,0.501350346932646
12,-18,15,0.526754596634735
12,-18,16,0.532171220234557
12,-18,17,0.528499987953393
12,-18,18,0.52011777055729
12,-18,19,0.508759196570257
12,-18,20,0.380650893239431
12,-18,21,0.291956509345048
12,-18,22,0.230244464029391
12,-18,23,0
12,-18,24,0
12,-18,25,0
12,-18,26,0
12,-18,27,0
12,-18,28,0
12,-18,29,0
12,-18,30,0
12,-17,-15,1.71221682275903e-13
12,-17,-14,8.2965815895722e-13
12,-17,-13,4.41658696206726e-12
12,-17,-12,2.43597515011982e-11
12,-17,-11,1.3589372869138e-10
12,-17,-10,7.58696841701747e-10
12,-17,-9,4.21678051950002e-09
12,-17,-8,2.32673671713672e-08
12,-17,-7,1.27314302676905e-07
12,-17,-6,6.89924072638481e-07
12,-17,-5,3.6894690487693e-06
12,-17,-4,1.94469963522598e-05
12,-17,-3,0.000101058307298834
12,-17,-2,0.000517273882384845
12,-17,-1,0.002600252069454
12,-17,0,0.0126870706589477
12,-17,1,0.0570851381561189
12,-17,2,0.196851705808189
12,-17,3,0.388813579889075
12,-17,4,0.427056273608371
12,-17,5,0.446170262696756
12,-17,6,0.466663927123994
12,-17,7,0.478678355191865
12,-17,8,0.49071546728158
12,-17,9,0.526683858174953
12,-17,10,0.541390820917442
12,-17,11,0.491444287426255
12,-17,12,0.489648167823576
12,-17,13,0.479512933845241
12,-17,14,0.524599989975443
12,-17,15,0.540826551074656
12,-17,16,0.542360369166011
12,-17,17,0.536995051106357
12,-17,18,0.527768051898345
12,-17,19,0.488023492659394
12,-17,20,0.370668130020765
12,-17,21,0.175763247428513
12,-17,22,0.152744484667136
12,-17,23,0.129085489434038
12,-17,24,0
12,-17,25,0
12,-17,26,0
12,-17,27,0
12,-17,28,0
12,-17,29,0
12,-17,30,0
12,-16,-15,2.94628735696267e-13
12,-16,-14,1.12763539938231e-12
12,-16,-13,5.37125267382409e-12
12,-16,-12,2.81161602800087e-11
12,-16,-11,1.5252386529641e-10
12,-16,-10,8.36991956815799e-10
12,-16,-9,4.59828596981951e-09
12,-16,-8,2.52334090932254e-08
12,-16,-7,1.37085701085609e-07
12,-16,-6,7.3656040368597e-07
12,-16,-5,3.91176101298551e-06
12,-16,-4,2.05176270889124e-05
12,-16,-3,0.000106178001174243
12,-16,-2,0.000541424772991676
12,-16,-1,0.00271212869847581
12,-16,0,0.0131876984451215
12,-16,1,0.0591074354690087
12,-16,2,0.202830781289688
12,-16,3,0.399989160803826
12,-16,4,0.447445071836511
12,-16,5,0.458659273617245
12,-16,6,0.465678432700988
12,-16,7,0.518566819440297
12,-16,8,0.507818290793398
12,-16,9,0.539692124557714
12,-16,10,0.52774731697323
12,-16,11,0.487642317100646
12,-16,12,0.546258522704854
12,-16,13,0.509999777663029
12,-16,14,0.543639859606564
12,-16,15,0.553213511952762
12,-16,16,0.551953500642521
12,-16,17,0.545324648452953
12,-16,18,0.535490454071865
12,-16,19,0.482037136978131
12,-16,20,0.254459905737358
12,-16,21,0.418541933532744
12,-16,22,0.233610474021203
12,-16,23,0.226525137403359
12,-16,24,0
12,-16,25,0
12,-16,26,0
12,-16,27,0
12,-16,28,0
12,-16,29,0
12,-16,30,0
12,-15,-15,7.41067287747357e-13
12,-15,-14,1.93607613791689e-12
12,-15,-13,7.29043838108375e-12
12,-15,-12,3.41353083472197e-11
12,-15,-11,1.75808569648239e-10
12,-15,-10,9.39106829423397e-10
12,-15,-9,5.07816301426715e-09
12,-15,-8,2.74673120303507e-08
12,-15,-7,1.47692004575017e-07
12,-15,-6,7.87447209853633e-07
12,-15,-5,4.15612987791073e-06
12,-15,-4,2.16836235607348e-05
12,-15,-3,0.000111688002278612
12,-15,-2,0.000567142680297111
12,-15,-1,0.00283011658369183
12,-15,0,0.0137108457987979
12,-15,1,0.0612009582006148
12,-15,2,0.208975046736007
12,-15,3,0.41104147074287
12,-15,4,0.470237256806595
12,-15,5,0.47147028856589
12,-15,6,0.48353455034333
12,-15,7,0.515393481969836
12,-15,8,0.524407223500456
12,-15,9,0.552717696464352
12,-15,10,0.521214504866908
12,-15,11,0.476939640447359
12,-15,12,0.546329286602944
12,-15,13,0.537090744825089
12,-15,14,0.559634224261028
12,-15,15,0.564439174241174
12,-15,16,0.561155910618413
12,-15,17,0.55361523666789
12,-15,18,0.515566141195899
12,-15,19,0.365889419881853
12,-15,20,0.287910319524458
12,-15,21,0.258642763549884
12,-15,22,0.319076536135143
12,-15,23,0.233599596314379
12,-15,24,0
12,-15,25,0
12,-15,26,0
12,-15,27,0
12,-15,28,0
12,-15,29,0
12,-15,30,0
12,-14,-14,4.8318827791989e-12
12,-14,-13,1.24868340917506e-11
12,-14,-12,4.62938265609704e-11
12,-14,-11,2.13232310591782e-10
12,-14,-10,1.08200247831836e-09
12,-14,-9,5.68035899385706e-09
12,-14,-8,3.01461844400516e-08
12,-14,-7,1.60042571148957e-07
12,-14,-6,8.45377307563392e-07
12,-14,-5,4.42883931855403e-06
12,-14,-4,2.29634049457575e-05
12,-14,-3,0.000117650653763922
12,-14,-2,0.000594629743016657
12,-14,-1,0.0029548188988076
12,-14,0,0.0142580044375749
12,-14,1,0.0633677154104084
12,-14,2,0.215284493340003
12,-14,3,0.422432752462091
12,-14,4,0.47898472491738
12,-14,5,0.496354663631033
12,-14,6,0.486772356947344
12,-14,7,0.545763040567597
12,-14,8,0.540567663744287
12,-14,9,0.565817900996304
12,-14,10,0.516107247094613
12,-14,11,0.534497109758738
12,-14,12,0.531747666040693
12,-14,13,0.559071978041211
12,-14,14,0.573473698018814
12,-14,15,0.574872574129475
12,-14,16,0.57014338251846
12,-14,17,0.562055691142163
12,-14,18,0.47699539126555
12,-14,19,0.291261514674333
12,-14,20,0.3923755513801
12,-14,21,0.348442276367003
12,-14,22,0.402285475031128
12,-14,23,0.296235662479478
12,-14,24,0
12,-14,25,0
12,-14,26,0
12,-14,27,0
12,-14,28,0
12,-14,29,0
12,-14,30,0
12,-13,-13,3.09009235629033e-11
12,-13,-12,7.90357202482602e-11
12,-13,-11,2.88932551177739e-10
12,-13,-10,1.30794599755598e-09
12,-13,-9,6.50552748064377e-09
12,-13,-8,3.35448351798719e-08
12,-13,-7,1.74955865162195e-07
12,-13,-6,9.12840410266388e-07
12,-13,-5,4.73795613417413e-06
12,-13,-4,2.43837202586349e-05
12,-13,-3,0.000124154155267229
12,-13,-2,0.000624168530340017
12,-13,-1,0.00308708541375549
12,-13,0,0.014831386273148
12,-13,1,0.0656115406514818
12,-13,2,0.221762359259413
12,-13,3,0.434168542476364
12,-13,4,0.472778687235506
12,-13,5,0.496516915998899
12,-13,6,0.47625007072695
12,-13,7,0.547531864296802
12,-13,8,0.556420626709309
12,-13,9,0.579139664281512
12,-13,10,0.478223180119186
12,-13,11,0.563268761249531
12,-13,12,0.547332276386119
12,-13,13,0.577288138422862
12,-13,14,0.585807828321532
12,-13,15,0.584794411728789
12,-13,16,0.57912307071537
12,-13,17,0.525580485121946
12,-13,18,0.336928948940417
12,-13,19,0.421477613430784
12,-13,20,0.359782264049755
12,-13,21,0.419358367021137
12,-13,22,0.445725735528918
12,-13,23,0.313377589945173
12,-13,24,0
12,-13,25,0
12,-13,26,0
12,-13,27,0
12,-13,28,0
12,-13,29,0
12,-13,30,0
12,-12,-12,1.93676667672958e-10
12,-12,-11,4.90345857891747e-10
12,-12,-10,1.76203063001488e-09
12,-12,-9,7.83338048157107e-09
12,-12,-8,3.82791605352771e-08
12,-12,-7,1.93969452825194e-07
12,-12,-6,9.94156975328772e-07
12,-12,-5,5.09656185903021e-06
12,-12,-4,2.59857116444179e-05
12,-12,-3,0.000131329505384757
12,-12,-2,0.000656171370150139
12,-12,-1,0.0032281604796027
12,-12,0,0.0154343693784202
12,-12,1,0.0679393169879653
12,-12,2,0.228417300448535
12,-12,3,0.446335747819044
12,-12,4,0.46892765748219
12,-12,5,0.507714259240573
12,-12,6,0.490594136880602
12,-12,7,0.54002465016139
12,-12,8,0.554808336897302
12,-12,9,0.57200079248018
12,-12,10,0.528446109866847
12,-12,11,0.568699675796826
12,-12,12,0.552148463176409
12,-12,13,0.573273901678828
12,-12,14,0.597225129328558
12,-12,15,0.594473183513538
12,-12,16,0.587777105410695
12,-12,17,0.427157935027559
12,-12,18,0.433932476578498
12,-12,19,0.452672169465922
12,-12,20,0.435790999508703
12,-12,21,0.466491210853579
12,-12,22,0.472215001821814
12,-12,23,0.323607733007769
12,-12,24,0
12,-12,25,0
12,-12,26,0
12,-12,27,0
12,-12,28,0
12,-12,29,0
12,-12,30,0
12,-11,-11,1.18963471935187e-09
12,-11,-10,2.97593110542978e-09
12,-11,-9,1.05180876286697e-08
12,-11,-8,4.59328777192871e-08
12,-11,-7,2.20503628512238e-07
12,-11,-6,1.09778451592538e-06
12,-11,-5,5.52781551732419e-06
12,-11,-4,2.78371647825984e-05
12,-11,-3,0.000139382334211846
12,-11,-2,0.00069126773493065
12,-11,-1,0.00337993282403198
12,-11,0,0.0160722197327769
12,-11,1,0.0703628759664693
12,-11,2,0.235266596782217
12,-11,3,0.458812042200005
12,-11,4,0.479047861367995
12,-11,5,0.523587294681406
12,-11,6,0.523638407368078
12,-11,7,0.566366832964963
12,-11,8,0.570099648013783
12,-11,9,0.570918468035072
12,-11,10,0.582070333689858
12,-11,11,0.584507696667277
12,-11,12,0.576365194335491
12,-11,13,0.587048208834583
12,-11,14,0.608021407016014
12,-11,15,0.604227103158835
12,-11,16,0.507083346149858
12,-11,17,0.435616320626986
12,-11,18,0.50401167936047
12,-11,19,0.451311761616344
12,-11,20,0.48662994273679
12,-11,21,0.495180313626801
12,-11,22,0.488391754473366
12,-11,23,0.33005335077195
12,-11,24,0
12,-11,25,0
12,-11,26,0
12,-11,27,0
12,-11,28,0
12,-11,29,0
12,-11,30,0
12,-10,-10,7.1529479990829e-09
12,-10,-9,1.76797064406809e-08
12,-10,-8,6.14545669981908e-08
12,-10,-7,2.63576633105775e-07
12,-10,-6,1.2427512894354e-06
12,-10,-5,6.07748198197135e-06
12,-10,-4,3.00596442901418e-05
12,-10,-3,0.000148657217444525
12,-10,-2,0.000730468133893091
12,-10,-1,0.00354537606364146
12,-10,0,0.0167532987015187
12,-10,1,0.0729020371382636
12,-10,2,0.242342079026335
12,-10,3,0.471683163696189
12,-10,4,0.490070134158113
12,-10,5,0.549732901502383
12,-10,6,0.551864106285407
12,-10,7,0.580669587122267
12,-10,8,0.582592843711677
12,-10,9,0.518109248003523
12,-10,10,0.612257847386286
12,-10,11,0.582927266892365
12,-10,12,0.593607978940073
12,-10,13,0.600355665980031
12,-10,14,0.614131595709571
12,-10,15,0.55278616364829
12,-10,16,0.437332270756362
12,-10,17,0.551164087931965
12,-10,18,0.465683286055136
12,-10,19,0.505813483972454
12,-10,20,0.51754060629454
12,-10,21,0.512501575662211
12,-10,22,0.498879019934927
12,-10,23,0.361312625028245
12,-10,24,0
12,-10,25,0
12,-10,26,0
12,-10,27,0
12,-10,28,0
12,-10,29,0
12,-10,30,0
12,-9,-9,4.20859278810597e-08
12,-9,-8,1.0276442885125e-07
12,-9,-7,3.51249273276433e-07
12,-9,-6,1.47929427933784e-06
12,-9,-5,6.84917849587692e-06
12,-9,-4,3.28958251891821e-05
12,-9,-3,0.000159780706823432
12,-9,-2,0.000775497494069845
12,-9,-1,0.00372939277961515
12,-9,0,0.0174912006821711
12,-9,1,0.0755904838776639
12,-9,2,0.249773836709951
12,-9,3,0.485134001165361
12,-9,4,0.508741575898845
12,-9,5,0.569963040894541
12,-9,6,0.579347833680999
12,-9,7,0.566766625397218
12,-9,8,0.587928805398562
12,-9,9,0.575530363661919
12,-9,10,0.625697644621222
12,-9,11,0.593327449195705
12,-9,12,0.609876247593433
12,-9,13,0.612193958613846
12,-9,14,0.594844166045649
12,-9,15,0.438727478049226
12,-9,16,0.568977571847539
12,-9,17,0.56561667350944
12,-9,18,0.523755547949863
12,-9,19,0.538930980689885
12,-9,20,0.536014990680016
12,-9,21,0.523495229173088
12,-9,22,0.506291389285007
12,-9,23,0.487062329182097
12,-9,24,0.128944185474123
12,-9,25,0
12,-9,26,0
12,-9,27,0
12,-9,28,0
12,-9,29,0
12,-9,30,0
12,-8,-8,2.42105941186902e-07
12,-8,-7,5.84016952004094e-07
12,-8,-6,1.96279325837863e-06
12,-8,-5,8.11627445695193e-06
12,-8,-4,3.68974353286973e-05
12,-8,-3,0.00017401390447315
12,-8,-2,0.000829533408832257
12,-8,-1,0.00394061811805678
12,-8,0,0.0183092013928722
12,-8,1,0.0785165797973136
12,-8,2,0.257934604141593
12,-8,3,0.499476108734639
12,-8,4,0.571536086445003
12,-8,5,0.569874622985053
